id,observed_on,latitude,longitude,species,life_history,year,month,doy,winter.year,winter.month,winter.day,year.factor,res,winter.year.prism,tmean_1,tmean_2,tmean_3,tmean_4,tmean_5,tmean_6,tmean_7,tmean_8,tmean_9,tmean_10,tmean_11,tmean_12,ppt_1,ppt_2,ppt_3,ppt_4,ppt_5,ppt_6,ppt_7,ppt_8,ppt_9,ppt_10,ppt_11,ppt_12,precip,temp,elevation
36361721,2019-07-25,43.9939816667,-123.2240866667,Madia elegans,annual,2019,7,206,2019,11,326,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,886.8949861526489,9.15983337826199,159
62769614,2019-07-26,45.48827,-122.5055616667,Madia elegans,annual,2019,7,207,2019,11,327,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,861.1680011749268,9.77626707818773,100
29682516,2019-07-27,44.8913388889,-123.074525,Geranium lucidum,annual,2019,7,208,2019,11,328,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1073.6089992523193,8.852666987313164,149
29740603,2019-07-28,44.0208320618,-123.1591644287,Madia elegans,annual,2019,7,209,2019,11,329,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,923.0660028457642,9.078311337365044,216
38743902,2019-07-28,44.4130364742,-123.3247850737,Clarkia amoena,annual,2019,7,209,2019,11,329,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,988.7180080413818,8.835433615578545,90
29733772,2019-07-28,45.77322245,-122.56372515,Geranium dissectum,annual,2019,7,209,2019,11,329,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,921.5060005187988,8.70737796359592,88
29836132,2019-07-28,46.3137664795,-122.3902435303,Centaurium erythraea,annual,2019,7,209,2019,11,329,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1746.3369750976562,6.275266746679942,679
32422017,2019-07-28,46.7382158889,-122.9614101944,Centaurium erythraea,annual,2019,7,209,2019,11,329,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,905.215991973877,8.405889087253147,72
29799593,2019-07-29,45.4882668565,-122.5055815001,Madia elegans,annual,2019,7,210,2019,11,330,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,861.1680011749268,9.77626707818773,100
29825976,2019-07-29,44.9355716667,-123.0289471667,Madia elegans,annual,2019,7,210,2019,11,330,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,899.9100103378296,9.588211297988892,52
29831963,2019-07-29,45.5713742646,-122.6869735123,Centaurium erythraea,annual,2019,7,210,2019,11,330,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,753.3849964141846,9.983489036560059,31
29854601,2019-07-30,44.6110985084,-123.2389309758,Madia elegans,annual,2019,7,211,2019,11,331,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1011.387996673584,9.064889166090223,65
29860219,2019-07-30,44.5915953444,-123.3107517355,Epilobium densiflorum,annual,2019,7,211,2019,11,331,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1000.037992477417,9.01942245165507,171
29863329,2019-07-30,45.3453200777,-122.6270123945,Madia elegans,annual,2019,7,211,2019,11,331,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,882.1229991912842,10.03354459338718,110
29927093,2019-07-31,44.55331752,-123.37135721,Madia elegans,annual,2019,7,212,2019,11,332,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1038.3950080871582,8.918366882536146,114
29993888,2019-08-01,45.5979798502,-122.7130902653,Bellardia viscosa,annual,2019,8,213,2019,12,333,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,762.345006942749,9.850922478569878,13
30006131,2019-08-01,44.60391417,-123.24017039,Acmispon americanus,annual,2019,8,213,2019,12,333,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,959.6589908599854,9.242155763838026,57
30046480,2019-08-02,45.353359341,-122.8257693564,Madia elegans,annual,2019,8,214,2019,12,334,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,830.5589981079102,9.5615447362264,55
30074126,2019-08-02,44.8789033333,-122.659155,Plectritis congesta,annual,2019,8,214,2019,12,334,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1397.163013458252,6.783766774667634,462
30110328,2019-08-02,45.5546736578,-122.6567181946,Lysimachia arvensis,annual,2019,8,214,2019,12,334,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,817.1390037536621,9.990544663535225,57
30204229,2019-08-04,48.7195351992,-122.4650103226,Geranium dissectum,annual,2019,8,216,2019,12,336,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,886.3909797668457,8.178100118206608,120
30260076,2019-08-05,45.5889127658,-122.6250182033,Madia elegans,annual,2019,8,217,2019,12,337,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,727.029993057251,10.155422369639078,7
30484038,2019-08-05,45.387525,-122.8507777778,Clarkia amoena,annual,2019,8,217,2019,12,337,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,828.6610069274902,9.900033632914225,55
30485467,2019-08-05,45.387525,-122.8507777778,Clarkia amoena,annual,2019,8,217,2019,12,337,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,828.6610069274902,9.900033632914225,55
30340285,2019-08-06,45.0222388333,-123.145875,Clarkia amoena,annual,2019,8,218,2019,12,338,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,955.1270027160645,9.069555759429932,123
30342945,2019-08-06,45.48712385,-122.50079303,Clarkia amoena,annual,2019,8,218,2019,12,338,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,861.1680011749268,9.77626707818773,100
30385373,2019-08-07,47.6749086287,-122.2528180854,Bellardia viscosa,annual,2019,8,219,2019,12,339,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,705.3509941101074,9.68733361032274,-4
30513707,2019-08-09,45.4871745754,-122.5001039602,Clarkia amoena,annual,2019,8,221,2019,12,341,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,861.1680011749268,9.77626707818773,100
30518679,2019-08-09,44.9245833333,-123.0670695,Acmispon americanus,annual,2019,8,221,2019,12,341,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,940.9839916229248,9.571033636728922,76
30507358,2019-08-09,44.5197715759,-123.2910842896,Epilobium densiflorum,annual,2019,8,221,2019,12,341,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,897.0100021362305,9.193144718805948,74
30716526,2019-08-09,47.6525820922,-122.3059730977,Lysimachia arvensis,annual,2019,8,221,2019,12,341,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,703.1970081329346,9.301277875900269,42
30582751,2019-08-10,44.9081805556,-122.9893111111,Acmispon americanus,annual,2019,8,222,2019,12,342,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,857.8450155258179,9.695055802663168,64
30583128,2019-08-10,44.9076583333,-122.9895777778,Dianthus armeria,annual,2019,8,222,2019,12,342,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,857.8450155258179,9.695055802663168,64
30819184,2019-08-10,44.5457494431,-123.2446178739,Centaurium erythraea,annual,2019,8,222,2019,12,342,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,878.4979915618896,9.266200251049465,68
30685662,2019-08-11,44.0265111667,-123.1586611667,Madia elegans,annual,2019,8,223,2019,12,343,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,909.6299920082092,9.161378039254082,189
30701350,2019-08-11,44.5911581315,-123.2681123113,Lysimachia arvensis,annual,2019,8,223,2019,12,343,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,959.6589908599854,9.242155763838026,102
30790592,2019-08-11,45.514913,-122.9392109,Madia elegans,annual,2019,8,223,2019,12,343,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,722.2539863586426,9.518311341603598,53
38496909,2019-08-11,45.6007684675,-122.8167251219,Madia elegans,annual,2019,8,223,2019,12,343,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,883.015998840332,8.374477995766533,189
140338329,2019-08-11,44.7689222222,-123.0788638889,Bidens frondosa,annual,2019,8,223,2019,12,343,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,889.5919971466064,9.373367071151733,52
30914944,2019-08-12,45.5002288818,-122.9852905273,Clarkia amoena,annual,2019,8,224,2019,12,344,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,734.965991973877,9.40154472986857,50
30776617,2019-08-13,44.7908533333,-123.01649445,Madia elegans,annual,2019,8,225,2019,12,345,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1044.2369918823242,8.557544708251953,165
30777733,2019-08-13,44.7873466667,-123.0127416667,Clarkia amoena,annual,2019,8,225,2019,12,345,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1044.2369918823242,8.557544708251953,165
30824276,2019-08-14,48.9565167553,-122.4185769115,Bidens frondosa,annual,2019,8,226,2019,12,346,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,957.9830131530762,8.262611192133692,25
30829230,2019-08-14,45.5282544649,-122.6722846457,Geranium lucidum,annual,2019,8,226,2019,12,346,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,817.1390037536621,9.990544663535225,30
30907409,2019-08-15,44.52204,-123.29338914,Clarkia amoena,annual,2019,8,227,2019,12,347,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,907.52099609375,9.16897800233629,74
30893220,2019-08-15,44.52204082,-123.29080038,Epilobium densiflorum,annual,2019,8,227,2019,12,347,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,907.52099609375,9.16897800233629,74
30935097,2019-08-16,45.5465337,-122.403928,Madia elegans,annual,2019,8,228,2019,12,348,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,866.6559944152832,9.778822501500448,29
30935122,2019-08-16,45.5544374,-122.38458453,Madia elegans,annual,2019,8,228,2019,12,348,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,898.7469959259033,9.608933687210083,18
30935151,2019-08-16,45.5465337,-122.403928,Clarkia amoena,annual,2019,8,228,2019,12,348,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,866.6559944152832,9.778822501500448,29
30935184,2019-08-16,45.5549534,-122.38410282,Madia elegans,annual,2019,8,228,2019,12,348,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,898.7469959259033,9.608933687210083,18
30996061,2019-08-17,44.60601223,-123.27751697,Madia elegans,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1146.2730026245117,8.722378015518188,102
30996276,2019-08-17,44.6060666066,-123.2773381931,Madia elegans,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1146.2730026245117,8.722378015518188,102
31022051,2019-08-17,44.6059687017,-123.2774132957,Madia elegans,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1146.2730026245117,8.722378015518188,102
31060101,2019-08-17,44.6059425921,-123.2774558758,Madia elegans,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1146.2730026245117,8.722378015518188,102
31062743,2019-08-17,44.9213392875,-123.064519758,Epilobium densiflorum,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,940.9839916229248,9.571033636728922,76
30998501,2019-08-17,48.96044055,-122.73516493,Bellardia viscosa,annual,2019,8,229,2019,12,349,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,922.0359916687012,8.490000082386864,10
31076900,2019-08-18,44.5718883333,-123.3005616667,Acmispon americanus,annual,2019,8,230,2019,12,350,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1000.037992477417,9.01942245165507,78
31159199,2019-08-19,45.4460861111,-122.8766861111,Clarkia amoena,annual,2019,8,231,2019,12,351,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,791.9229927062988,8.758266819847954,127
37798321,2019-08-19,45.35275,-122.5976783333,Lysimachia arvensis,annual,2019,8,231,2019,12,351,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,870.1189880371094,10.070422463946873,103
31317680,2019-08-21,45.4634583333,-122.6181333333,Madia elegans,annual,2019,8,233,2019,12,353,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,796.8620014190674,10.324878030353123,44
34886329,2019-08-23,44.0027,-122.9798361111,Dianthus armeria,annual,2019,8,235,2019,12,355,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,915.5379886627197,9.300933572981092,195
31526611,2019-08-25,47.564126168,-122.0991015602,Centaurium erythraea,annual,2019,8,237,2019,12,357,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,831.8979949951172,9.262833568784925,105
31679248,2019-08-26,45.5823166667,-122.5393916667,Madia elegans,annual,2019,8,238,2019,12,358,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,752.0879917144775,9.934722211625841,16
31568163,2019-08-26,45.5283220997,-122.6722824277,Geranium lucidum,annual,2019,8,238,2019,12,358,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,817.1390037536621,9.990544663535225,30
31814362,2019-08-30,45.5335291354,-122.4580637857,Lysimachia arvensis,annual,2019,8,242,2019,12,362,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,819.7630138397217,9.775922218958536,22
31873800,2019-08-31,45.6824484762,-122.6634037634,Lysimachia arvensis,annual,2019,8,243,2019,12,363,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,809.4249973297119,9.006878005133736,59
37764709,2019-08-31,44.886605,-122.6612083333,Geranium lucidum,annual,2019,8,243,2019,12,363,2019,4kmM3,2019,,,,,,,,,,,,,,,,,,,,,,,,,1397.163013458252,6.783766774667634,447
31952240,2019-09-01,45.51022438,-123.08455595,Epilobium densiflorum,annual,2019,9,244,2020,1,1,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,774.2409858703613,9.103288862440321,55
32031981,2019-09-02,45.5057138717,-122.6758549177,Eriophyllum lanatum,perennial,2019,9,245,2020,1,2,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,802.4529914855957,10.38587760925293,36
32298456,2019-09-02,47.8400056022,-122.2203733402,Bellardia viscosa,annual,2019,9,245,2020,1,2,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,1015.200984954834,8.575933191511366,111
32053191,2019-09-03,44.894755,-123.0050277833,Madia elegans,annual,2019,9,246,2020,1,3,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,823.0490055084229,9.139066484239367,94
32455016,2019-09-04,47.6980247498,-122.0493164063,Centaurium erythraea,annual,2019,9,247,2020,1,4,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,1294.4589920043945,8.783444192674425,143
254877158,2019-09-04,44.0093927642,-123.0606041545,Bidens frondosa,annual,2019,9,247,2020,1,4,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,809.3760070800781,9.186888535817465,220
32168448,2019-09-05,45.5894092285,-122.6516249311,Madia elegans,annual,2019,9,248,2020,1,5,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,758.8919925689697,10.073721991644966,16
32195581,2019-09-05,45.4604712921,-122.6424614993,Bidens frondosa,annual,2019,9,248,2020,1,5,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,847.99700927734375,10.4187331199646,31
32680662,2019-09-05,45.4500890896,-122.7934997902,Bidens frondosa,annual,2019,9,248,2020,1,5,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,747.830997467041,9.899822023179796,70
44332379,2019-09-07,47.66917021,-122.33840212,Bidens frondosa,annual,2019,9,250,2020,1,7,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,911.8109931945801,9.251888540056017,61
32478239,2019-09-07,45.4439581782,-122.643006267,Epilobium densiflorum,annual,2019,9,250,2020,1,7,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,847.99700927734375,10.4187331199646,35
32621451,2019-09-11,44.5511331029,-123.251820945,Bidens frondosa,annual,2019,9,254,2020,1,11,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,732.7190113067627,9.195422013600668,67
32542958,2019-09-11,45.6543283649,-122.6553225213,Bidens frondosa,annual,2019,9,254,2020,1,11,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,838.4390029907227,9.086899757385254,66
33299072,2019-09-13,44.7690731902,-123.080456093,Bidens frondosa,annual,2019,9,256,2020,1,13,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,778.3139953613281,9.218344317542183,52
33126068,2019-09-19,45.8687090432,-122.8249401785,Bidens frondosa,annual,2019,9,262,2020,1,19,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,927.5240097045898,8.559133211771647,76
39788863,2019-09-19,44.51862283,-123.29667456,Bidens frondosa,annual,2019,9,262,2020,1,19,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,750.3029956817627,9.085022078620064,77
33210515,2019-09-22,45.6009830442,-122.8168384453,Dianthus armeria,annual,2019,9,265,2020,1,22,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,848.2140026092529,8.482044325934517,189
33339692,2019-09-24,48.7326202393,-122.3744354248,Bidens frondosa,annual,2019,9,267,2020,1,24,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,1136.2350006103516,7.835177580515544,188
33411644,2019-09-25,44.6020718711,-123.266433254,Clarkia amoena,annual,2019,9,268,2020,1,25,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,815.1390075683594,9.181255446539986,102
33435017,2019-09-26,47.6960400772,-122.2722303217,Bidens frondosa,annual,2019,9,269,2020,1,26,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,941.9380149841309,9.226944181654188,38
33492766,2019-09-27,45.610230295,-122.7557953076,Lysimachia arvensis,annual,2019,9,270,2020,1,27,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,772.4570064544678,9.964499791463217,-1
39788948,2019-09-27,45.2553115,-122.88972818,Clarkia purpurea,annual,2019,9,270,2020,1,27,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,808.6609878540039,9.804077572292751,41
33809665,2019-10-03,47.6490829687,-122.2911880768,Bidens frondosa,annual,2019,10,276,2020,2,33,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,957.4179954528809,9.333010832468668,33
33874136,2019-10-04,46.302104,-122.321211,Dianthus armeria,annual,2019,10,277,2020,2,34,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,2177.193992614746,5.2398998737335205,935
34561845,2019-10-05,45.4774366667,-122.7090133333,Geranium lucidum,annual,2019,10,278,2020,2,35,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,839.4519996643066,9.666710906558567,165
34227133,2019-10-10,47.75915333,-122.189545,Dianthus armeria,annual,2019,10,283,2020,2,40,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,1050.922996520996,8.808255248599583,54
34375582,2019-10-14,45.5273107115,-122.6720505364,Geranium lucidum,annual,2019,10,287,2020,2,44,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,803.7609996795654,10.054433186848959,30
34408458,2019-10-14,47.9934614,-122.88794892,Dianthus armeria,annual,2019,10,287,2020,2,44,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,567.7609958648682,7.885488881005181,77
34661256,2019-10-20,45.4319076538,-122.3935699463,Geranium lucidum,annual,2019,10,293,2020,2,50,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,984.2300109863281,9.44579988055759,195
34798577,2019-10-23,45.4206142726,-122.5918266033,Lysimachia arvensis,annual,2019,10,296,2020,2,53,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,838.0430068969727,10.445644272698296,55
34843703,2019-10-24,44.9358618027,-123.0305977633,Geranium lucidum,annual,2019,10,297,2020,2,54,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
34860604,2019-10-24,44.935563082,-123.0303604963,Geranium lucidum,annual,2019,10,297,2020,2,54,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
36268233,2019-10-25,45.4992027778,-122.6824583333,Geranium lucidum,annual,2019,10,298,2020,2,55,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,802.4529914855957,10.38587760925293,120
34997211,2019-10-27,44.9366327702,-123.0326699374,Geranium lucidum,annual,2019,10,300,2020,2,57,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
35026898,2019-10-28,44.9279274445,-123.0590036175,Geranium lucidum,annual,2019,10,301,2020,2,58,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,76
35298747,2019-10-31,44.9367637634,-123.0321960449,Geranium lucidum,annual,2019,10,304,2020,2,61,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
35217211,2019-11-02,45.5128049,-122.7164781,Geranium lucidum,annual,2019,11,306,2020,3,63,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,842.1620025634766,8.695244365268284,214
36114515,2019-11-11,45.5194396973,-122.7091369629,Clarkia amoena,annual,2019,11,315,2020,3,72,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,842.1620025634766,8.695244365268284,120
35711368,2019-11-15,45.5597561475,-122.6796324185,Geranium lucidum,annual,2019,11,319,2020,3,76,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,803.7609996795654,10.054433186848959,28
35719625,2019-11-15,44.9372357431,-123.0320565989,Geranium lucidum,annual,2019,11,319,2020,3,76,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
35864463,2019-11-19,44.9365425176,-123.0323390797,Geranium lucidum,annual,2019,11,323,2020,3,80,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
35955372,2019-11-22,44.806242754,-122.7523929253,Geranium lucidum,annual,2019,11,326,2020,3,83,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,1012.5779991149902,8.829344166649712,186
35958187,2019-11-22,44.9374928245,-123.0321127328,Geranium lucidum,annual,2019,11,326,2020,3,83,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,801.0029888153076,9.258900006612143,52
36061718,2019-11-24,44.0796962624,-123.1069118326,Brassica rapa,annual,2019,11,328,2020,3,85,2019,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,858.6860008239746,9.226688596937391,125
37831859,2020-01-18,44.0149565466,-122.9820819049,Geranium lucidum,annual,2020,1,18,2020,5,138,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,825.9390068054199,9.35566653145684,192
37835974,2020-01-18,44.015,-122.9738888889,Geranium lucidum,annual,2020,1,18,2020,5,138,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,192
37751547,2020-01-19,44.1047085454,-123.0921684578,Brassica rapa,annual,2020,1,19,2020,5,139,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,846.5280075073242,9.290155251820883,120
38131572,2020-01-26,44.0002777778,-122.9458333333,Geranium lucidum,annual,2020,1,26,2020,5,146,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,201
38133966,2020-01-26,44.002855,-122.95457,Geranium lucidum,annual,2020,1,26,2020,5,146,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,205
38200908,2020-01-27,44.0088723312,-122.9750310103,Lomatium utriculatum,perennial,2020,1,27,2020,5,147,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,192
38093730,2020-01-28,44.96633,-123.2592,Geranium lucidum,annual,2020,1,28,2020,5,148,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,834.7540073394775,9.292077541351318,82
38129638,2020-01-30,44.0600993,-123.0129389,Geranium lucidum,annual,2020,1,30,2020,5,150,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,835.3249969482422,9.37551079856025,138
38281959,2020-02-03,45.5014001634,-122.9862178862,Geranium lucidum,annual,2020,2,34,2020,6,154,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,703.7299861907959,9.415722264183891,50
38874522,2020-02-04,44.0154876709,-122.9723892212,Iris tenax,perennial,2020,2,35,2020,6,155,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,192
38439383,2020-02-07,44.00554167,-122.98138333,Geranium lucidum,annual,2020,2,38,2020,6,158,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,825.9390068054199,9.35566653145684,195
38478061,2020-02-09,45.4403146,-122.8883963,Geranium lucidum,annual,2020,2,40,2020,6,160,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,770.8449974060059,8.953899754418266,127
38874652,2020-02-14,44.0070648193,-122.9745559692,Lomatium utriculatum,perennial,2020,2,45,2020,6,165,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,867.775993347168,9.262444390190971,192
38730752,2020-02-16,45.48346736,-122.65033621,Geranium lucidum,annual,2020,2,47,2020,6,167,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,802.4529914855957,10.38587760925293,19
38807644,2020-02-18,45.23465435,-123.02109007,Geranium lucidum,annual,2020,2,49,2020,6,169,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,835.6130084991455,9.355677551693386,33
38809751,2020-02-18,45.2360984,-123.02750911,Geranium lucidum,annual,2020,2,49,2020,6,169,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,835.6130084991455,9.355677551693386,33
38815087,2020-02-18,45.500709,-122.990295,Ranunculus occidentalis,perennial,2020,2,49,2020,6,169,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,703.7299861907959,9.415722264183891,48
38868214,2020-02-19,45.5115026329,-122.5977479112,Brassica rapa,annual,2020,2,50,2020,6,170,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,810.1249961853027,9.785688559214273,79
39014000,2020-02-21,44.67843819,-122.97001788,Geranium lucidum,annual,2020,2,52,2020,6,172,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,810.1899929046631,9.120822217729357,74
39019459,2020-02-21,44.67901613,-122.97634206,Geranium lucidum,annual,2020,2,52,2020,6,172,2020,4kmM3,2020,,,,,,,,,,,,,,,,,,,,,,,,,810.1899929046631,9.120822217729357,73
