id,observed_on,latitude,longitude,scientific_name
78399522,2020-11-16,43.786,-122.9596633333,Geranium lucidum
78401999,2021-05-11,45.5983419665,-122.4074563936,Iris tenax
78411201,2021-05-11,45.2413572179,-122.6095827711,Camassia leichtlinii
78419748,2021-05-11,45.45035057,-122.86868936,Geranium lucidum
78429888,2021-05-11,43.9684646944,-123.1117977778,Iris tenax
78430898,2021-05-11,44.0298426376,-123.1642927229,Iris tenax
78431807,2021-05-11,44.5974966667,-123.4176166667,Iris tenax
78468699,2021-05-11,45.4834901,-122.59188213,Geranium lucidum
78488113,2021-05-12,45.40496495,-122.92891142,Camassia leichtlinii
78511402,2021-05-12,43.99580539,-123.06293838,Geranium lucidum
78516893,2021-05-12,47.2034980071,-122.3707172647,Myosotis discolor
78521580,2021-05-12,44.0297614,-123.1631429,Myosotis discolor
78521810,2021-05-12,44.0292306,-123.16291948,Camassia leichtlinii
78532684,2021-05-12,45.4690132141,-122.661819458,Geranium lucidum
78536127,2021-05-12,44.0635139722,-123.2031209722,Eriophyllum lanatum
78539152,2021-05-12,44.0645519722,-123.2072759722,Wyethia angustifolia
78539709,2021-05-12,44.0643409722,-123.2074159722,Ranunculus occidentalis
78539956,2021-05-12,44.064613,-123.207552,Camassia leichtlinii
78540539,2021-05-12,44.065953,-123.1916389722,Myosotis discolor
78544411,2021-05-12,43.9969758932,-123.0610109121,Geranium lucidum
78544878,2021-05-12,43.9990686598,-123.062023446,Iris tenax
78545157,2021-05-12,43.9996544862,-123.0616174266,Geranium lucidum
78545311,2021-05-12,44.0000343417,-123.0618014932,Geranium lucidum
78549612,2021-05-12,46.9760736646,-123.0833494644,Myosotis discolor
78570432,2021-05-12,44.5543533333,-123.3556666667,Iris tenax tenax
78572079,2021-05-13,45.2460012971,-122.4319473403,Iris tenax
78589953,2021-05-12,44.8873634338,-122.6572113037,Iris tenax
78615357,2021-05-05,44.425031688,-123.3109997804,Myosotis discolor
78619142,2021-05-08,45.4352777778,-122.7922222222,Camassia leichtlinii
78620238,2021-05-13,44.4134180784,-123.3336685571,Geranium lucidum
78620420,2021-05-13,45.5414966667,-122.7262283333,Geranium lucidum
78623520,2021-05-13,47.07288957,-122.97500253,Camassia leichtlinii
78626615,2021-05-13,44.037136836,-123.0572411511,Geranium lucidum
78635024,2021-05-03,44.6407466667,-123.2973716667,Camassia leichtlinii
78638262,2021-05-03,44.6407083333,-123.2973166667,Myosotis discolor
78639296,2021-05-13,44.0372111667,-123.0572805,Geranium lucidum
78640713,2021-05-13,44.5199583333,-123.2970366667,Iris tenax
78644927,2021-05-13,47.64746269,-122.66091434,Myosotis discolor
78646005,2021-05-13,44.4151086366,-123.3384400376,Iris tenax
78648216,2021-05-13,44.0456485079,-122.8908700123,Geranium lucidum
78652959,2021-05-13,45.4470116667,-122.8775783333,Iris tenax
78653177,2021-05-13,44.0456485079,-122.8908700123,Iris tenax
78656595,2021-05-13,44.0456485079,-122.8908700123,Camassia leichtlinii suksdorfii
78660259,2021-05-13,44.58117,-123.3876583333,Camassia leichtlinii
78665368,2021-05-08,45.43482,-122.64785,Camassia leichtlinii
78665855,2021-05-08,45.436705,-122.6493083333,Eriophyllum lanatum
78667238,2021-05-13,44.0075916667,-122.9781116667,Delphinium menziesii
78667275,2021-05-13,44.0070527833,-122.97753,Camassia leichtlinii
78667485,2021-05-13,44.0092166667,-122.9755033333,Camassia leichtlinii suksdorfii
78667765,2021-05-13,44.01481945,-122.9733966667,Geranium lucidum
78668875,2021-05-13,44.0079472167,-122.9778583333,Iris tenax
78683858,2021-05-11,44.6123176701,-123.3316294756,Iris tenax
78697553,2021-05-14,44.0711168429,-123.2245808118,Wyethia angustifolia
78710101,2021-05-11,44.4243956389,-123.3172885278,Camassia leichtlinii
78722511,2021-05-14,43.9931625246,-123.0370488451,Myosotis discolor
78729648,2021-05-14,43.9953,-123.0339,Eriophyllum lanatum
78730874,2021-05-14,45.437029,-122.64906,Eriophyllum lanatum
78743444,2021-05-14,44.028845139,-123.0788784474,Lysimachia arvensis
78749880,2021-05-14,43.9934716667,-123.0364221667,Myosotis discolor
78749996,2021-05-14,43.9936216667,-123.0363388333,Geranium lucidum
78752758,2021-05-14,44.0705528333,-122.946275,Iris tenax
78754147,2021-05-14,45.5299757159,-122.7225033848,Iris tenax
78754548,2021-05-14,45.0158412103,-123.1485237648,Camassia leichtlinii
78770221,2021-04-24,44.0068786,-122.9803488,Camassia leichtlinii suksdorfii
78780639,2021-04-26,44.617498012,-123.2453720499,Iris tenax
78780668,2021-05-05,44.6189308957,-123.2461008087,Lysimachia arvensis
78781714,2021-04-24,43.9982713705,-123.0647872422,Camassia leichtlinii
78781842,2021-04-11,44.5625273672,-123.3224634126,Iris tenax
78787081,2021-05-14,48.69023132,-122.49301724,Eriophyllum lanatum
78791940,2021-05-14,44.038925,-123.0564333333,Plectritis congesta
78795063,2021-03-31,44.6041413211,-123.2396714297,Ranunculus occidentalis
78795356,2021-04-11,44.5728548197,-123.3302378097,Ranunculus occidentalis
78795475,2021-04-24,44.0112045489,-123.0737446212,Delphinium menziesii
78806357,2021-05-11,44.7800292321,-122.7420576737,Camassia leichtlinii suksdorfii
78808768,2021-05-13,44.0090111167,-122.9656966667,Wyethia angustifolia
78835520,2021-05-12,43.9982256,-123.0620219,Iris tenax tenax
78840589,2021-05-13,44.0303195,-123.0836195,Wyethia angustifolia
78861565,2021-05-12,47.5646725372,-122.2859947494,Lysimachia arvensis
78861821,2021-05-11,44.0013510008,-122.8934243295,Eriophyllum lanatum
78864541,2021-05-12,44.0193444444,-123.1540361111,Iris tenax
78864779,2021-05-13,44.01476945,-122.96717,Geranium lucidum
78865971,2021-05-10,43.9896276432,-123.0411779445,Iris tenax
78865974,2021-05-10,43.9896044867,-123.0412000623,Camassia leichtlinii
78868983,2021-05-13,43.9980555556,-122.8758333333,Iris tenax tenax
78869790,2021-05-13,43.9972258328,-122.8929463294,Camassia leichtlinii suksdorfii
78869796,2021-05-13,43.9972258328,-122.8929463294,Geranium lucidum
78870133,2021-05-13,44.0085861167,-122.9646216667,Ranunculus occidentalis
78870549,2021-05-13,44.0077333333,-122.9641416667,Camassia leichtlinii
78873207,2021-05-13,43.9939531712,-122.8962687527,Myosotis discolor
78875694,2021-05-15,44.5725055771,-123.374586484,Iris tenax
78897545,2021-05-12,44.00176945,-122.9491366667,Delphinium menziesii
78898444,2021-05-15,44.2415694,-122.8574653,Iris tenax
78898562,2021-05-15,44.0246805,-122.9542466667,Geranium lucidum
78898717,2021-05-15,44.0068915814,-122.9806137085,Iris tenax
78902389,2021-05-15,44.5512962341,-122.8954544067,Geranium lucidum
78909313,2021-05-14,44.0042051968,-123.097763429,Geranium lucidum
78911472,2021-05-15,46.8692374722,-122.7645657778,Myosotis discolor
78912945,2021-05-15,44.407234,-122.7303509722,Camassia leichtlinii
78914673,2021-05-15,44.7991530422,-123.0625573521,Lysimachia arvensis
78948006,2021-05-15,44.0137111167,-123.0774833333,Camassia leichtlinii suksdorfii
78948041,2021-05-15,43.9999783333,-123.0596611667,Iris tenax
78950403,2021-05-15,43.9803848056,-123.0923690556,Ranunculus occidentalis
78951378,2021-05-15,43.9825325,-123.0947875833,Eriophyllum lanatum
78987949,2021-05-15,44.78128,-122.7414716667,Camassia leichtlinii
79014670,2021-05-16,45.3418488063,-122.6308663406,Iris tenax
79016792,2021-05-16,44.7845879803,-122.7424703446,Iris tenax
79017043,2021-05-16,44.797883,-122.7612446,Iris tenax
79017688,2021-05-16,44.7845888285,-122.7424495897,Iris tenax
79018112,2021-05-16,44.7855745303,-122.7418489103,Geranium lucidum
79018880,2021-05-01,44.0057781,-122.9643784,Iris tenax
79022573,2021-05-16,44.7849268606,-122.7393666097,Camassia leichtlinii
79050716,2021-05-16,45.8696098328,-122.6371459961,Geranium lucidum
79052563,2021-05-13,43.9873755233,-123.0784559995,Camassia leichtlinii
79053730,2021-05-13,43.9943967951,-123.0644659325,Geranium lucidum
79058991,2021-05-16,44.58261987,-123.36383751,Iris tenax
79070698,2021-05-16,44.8787002563,-122.6586608887,Geranium lucidum
79072387,2021-05-16,45.505394083,-122.6750262827,Iris tenax
79091045,2021-05-16,43.9906388889,-123.032875,Camassia leichtlinii
79096332,2021-05-16,44.03685,-123.0574638333,Geranium lucidum
79097697,2021-05-16,44.0334361667,-123.0614778333,Iris tenax
79100800,2021-04-25,44.0077166667,-122.9820866667,Geranium lucidum
79109040,2021-05-10,45.5039731687,-122.6490865862,Myosotis discolor
79114049,2021-05-11,44.0520361338,-123.0867537484,Camassia leichtlinii
79115662,2021-05-16,44.0074546627,-123.1081778929,Iris tenax
79186555,2021-04-25,44.0077861167,-122.9819333333,Camassia leichtlinii
79193414,2021-05-17,45.13647188,-122.57204887,Camassia leichtlinii
79203501,2021-05-16,44.005675,-122.981075,Iris tenax
79218618,2021-05-09,45.3123035709,-122.6265834656,Camassia leichtlinii
79218678,2021-05-17,45.3124080849,-122.6304773991,Iris tenax
79221258,2021-05-11,46.8440866667,-122.3117533333,Myosotis discolor
79222047,2021-05-08,44.5799713,-123.2996533,Iris tenax
79231273,2021-05-17,44.5385581081,-123.2840959355,Camassia leichtlinii
79239556,2021-05-17,44.5789777316,-123.3719323463,Iris tenax
79239703,2021-05-16,44.962575,-123.242805,Camassia leichtlinii
79241052,2021-05-13,45.4963264464,-122.6183471678,Lysimachia arvensis
79275697,2021-05-16,43.9999701885,-123.1011109427,Geranium lucidum
79292200,2021-05-09,45.451268372,-122.8692970862,Iris tenax
79307020,2021-05-18,44.7857950503,-122.7394296229,Iris tenax
79307424,2021-05-18,44.56440735,-122.80092939,Geranium lucidum
79310844,2021-05-18,44.7854696882,-122.7343785286,Iris tenax tenax
79313776,2021-05-18,45.4922790527,-122.7749099731,Geranium lucidum
79319864,2021-05-18,47.8679963,-122.28688479,Myosotis discolor
79321493,2021-05-18,44.3256445128,-123.3482449683,Camassia leichtlinii suksdorfii
79328476,2021-05-18,47.5381257323,-122.379623944,Geranium lucidum
79339234,2021-05-12,45.3907563862,-122.4567101384,Iris tenax
79341078,2021-05-18,47.0048004482,-123.001079131,Iris tenax tenax
79357249,2021-05-17,45.1227028333,-122.6095883333,Camassia leichtlinii
79397230,2021-05-19,47.08114892,-122.83295726,Myosotis discolor
79438612,2021-05-18,45.3585383333,-123.1067888333,Camassia leichtlinii
79446373,2021-05-19,45.4605219722,-122.8215229722,Geranium lucidum
79479392,2021-05-19,46.3500533333,-122.9043583333,Iris tenax
79522413,2021-05-16,44.5793901753,-123.2967479042,Bellardia viscosa
79535032,2021-05-20,47.91458398,-122.06497562,Myosotis discolor
79542039,2021-05-20,45.3025452463,-122.7963397218,Bellardia viscosa
79581517,2021-05-20,45.7175216675,-122.4985046387,Iris tenax
79589829,2021-05-20,47.1409606934,-122.8866119385,Myosotis discolor
79597264,2021-05-20,45.49934074,-122.84743173,Geranium lucidum
79606632,2021-05-08,45.2523588,-122.8878717,Geranium lucidum
79677187,2021-05-21,45.5141616667,-122.7175916667,Iris tenax
79683282,2021-05-11,44.6113784034,-123.3311635759,Camassia leichtlinii
79697081,2021-05-21,45.016382216,-123.1452182133,Camassia leichtlinii
79702946,2021-05-21,45.0252584762,-123.063829783,Bellardia viscosa
79708030,2021-05-21,45.4348568882,-122.8362596177,Iris tenax
79710353,2021-05-21,44.0367405443,-123.1134315087,Camassia leichtlinii
79712575,2021-05-21,44.0369836981,-123.1130869775,Myosotis discolor
79718665,2021-05-21,45.0171805,-123.1492333333,Myosotis discolor
79719114,2021-05-21,45.621118223,-122.4397494596,Iris tenax
79726725,2021-05-10,44.9134373505,-123.1217709929,Myosotis discolor
79738517,2021-05-20,46.8282283333,-123.00989445,Camassia leichtlinii
79800656,2021-05-21,44.011975,-122.9700388889,Wyethia angustifolia
79846748,2021-05-22,46.1465743164,-122.2059545556,Dianthus armeria
79850464,2021-05-22,45.44500561,-122.874097,Iris tenax
79868805,2021-05-22,44.0713894,-123.1462948,Geranium lucidum
79873914,2021-05-22,44.4048401321,-123.3244898052,Camassia leichtlinii
79884996,2021-05-22,44.5609878,-123.3143783,Lysimachia arvensis
79888015,2021-05-22,44.4229754527,-123.3056862095,Wyethia angustifolia
79892613,2021-05-21,44.6039319391,-123.33254233,Iris tenax
79901171,2021-05-08,45.497064443,-122.4048137096,Iris tenax
79958613,2021-05-22,45.8245551239,-122.9570107232,Iris tenax
79965015,2021-05-23,44.79182292,-123.08005841,Bellardia viscosa
80000812,2021-05-23,44.8841662584,-122.6336276736,Iris tenax
80003502,2021-05-22,44.9287875402,-123.0382791907,Geranium lucidum
80040518,2021-05-23,44.9804647593,-123.0788900984,Geranium lucidum
80045271,2021-05-23,48.37553721,-122.50496014,Myosotis discolor
80045815,2021-05-23,44.078339967,-123.1065127441,Camassia leichtlinii
80047251,2021-05-23,48.37349293,-122.50868113,Eriophyllum lanatum
80049495,2021-05-23,48.3738366019,-122.5081665442,Delphinium menziesii
80054231,2021-05-23,44.058763152,-123.0949888845,Geranium lucidum
80066943,2021-05-22,48.7184426,-122.5070072,Camassia leichtlinii
80100818,2021-05-20,47.0731864919,-122.713026668,Camassia leichtlinii
80125917,2021-05-24,43.7822133333,-122.9628666667,Camassia leichtlinii
80149581,2021-05-24,43.93340322,-123.06910195,Wyethia angustifolia
80150471,2021-05-24,43.9359075278,-123.070377,Wyethia angustifolia
80184177,2021-04-25,44.536512,-122.888151,Camassia leichtlinii
80187815,2021-05-24,47.3362883333,-122.0137472167,Geranium lucidum
80258749,2021-05-21,48.9925942645,-122.1538465843,Eriophyllum lanatum
80272535,2021-05-24,44.0741471667,-123.01050555,Bellardia viscosa
80290898,2021-05-25,44.0582584879,-123.0946948281,Geranium lucidum
80293470,2021-05-25,44.6365133333,-123.2950666667,Iris tenax
80295596,2021-05-14,44.7473133333,-123.1419305,Geranium lucidum
80296419,2021-05-14,44.74668,-123.1398083333,Camassia leichtlinii
80296894,2021-05-25,44.5992144811,-123.2885049471,Eriophyllum lanatum
80309581,2021-05-25,45.443573,-122.871448,Camassia leichtlinii
80309657,2021-05-25,45.4445539722,-122.8736379722,Iris tenax
80310192,2021-05-25,45.44946,-122.8768299722,Iris tenax
80310460,2021-05-25,45.4526919722,-122.8702899722,Eriophyllum lanatum
80321314,2021-05-25,45.0235028333,-123.1473221667,Eriophyllum lanatum
80334055,2021-05-17,44.0037888889,-122.9790361111,Geranium lucidum
80361932,2021-05-25,44.0244767265,-123.0615235493,Geranium lucidum
80369779,2021-05-03,44.6351531099,-123.2886375047,Iris tenax
80374072,2021-05-25,44.0229415223,-123.0583270267,Geranium lucidum
80404988,2021-05-26,44.9832801819,-123.2643814087,Geranium lucidum
80405733,2021-05-26,45.5363394,-122.8925091,Camassia leichtlinii
80406240,2021-05-25,44.0246192034,-123.0523138493,Dianthus armeria
80408976,2021-05-26,44.8794207483,-122.656648803,Iris tenax
80410159,2021-05-26,45.31110438,-122.91777536,Brassica rapa
80414338,2021-05-25,44.0272194069,-123.076874502,Lysimachia arvensis
80415008,2021-05-26,47.7004894847,-122.6773246006,Myosotis discolor
80419019,2021-05-26,44.0381211228,-123.05658396,Iris tenax
80429464,2021-05-25,44.4111884851,-123.330138065,Eriophyllum lanatum
80447663,2021-05-26,43.9473323889,-122.8447031111,Myosotis discolor
80452910,2021-05-26,47.5183488465,-122.3896371113,Geranium lucidum
80453563,2021-05-26,44.0535800997,-123.0728890997,Dianthus armeria
80495854,2021-05-27,45.36562,-122.46972,Eriophyllum lanatum
80502430,2021-05-21,45.3580783333,-123.1834033333,Lysimachia arvensis
80507687,2021-05-27,45.6616805556,-122.8429111111,Geranium lucidum
80516142,2021-05-07,45.4635606,-122.6133602,Iris tenax
80559533,2021-05-27,47.0422897339,-122.9227523804,Camassia leichtlinii
80565001,2021-05-15,44.5961052558,-123.11840668,Camassia leichtlinii
80565318,2021-05-27,44.0276176479,-123.0797853693,Geranium lucidum
80635917,2021-05-28,44.0183908521,-122.9877836884,Lysimachia arvensis
80639422,2021-05-28,44.9930004779,-123.0588611393,Geranium lucidum
80651147,2021-05-28,44.5393935079,-123.2816457377,Camassia leichtlinii
80655669,2021-05-28,44.0228368482,-123.1126101596,Lysimachia arvensis
80667968,2021-05-28,44.0328020097,-123.0681325123,Geranium lucidum
80670061,2021-05-28,43.9823191529,-123.0975664034,Ranunculus occidentalis
80670465,2021-05-28,43.9833854653,-123.0958444253,Eriophyllum lanatum integrifolium
80697611,2021-05-27,44.53763396,-123.28599254,Myosotis discolor
80728327,2021-05-27,45.6141966667,-122.7151866667,Geranium lucidum
80730592,2021-05-28,46.8807916667,-122.8754666667,Myosotis discolor
80730653,2021-05-28,46.8964666667,-122.8737194444,Eriophyllum lanatum
80730660,2021-05-28,46.8907388889,-122.8739166667,Lupinus bicolor
80766628,2021-05-29,47.544555,-123.0423888333,Geranium lucidum
80767115,2021-05-29,47.5448216667,-123.0424111667,Geranium lucidum
80782859,2021-05-26,45.46792,-122.8319633333,Geranium lucidum
80784540,2021-05-29,45.6394213172,-122.5500913987,Lysimachia arvensis
80790385,2021-05-29,44.8937311229,-122.8849297078,Eriophyllum lanatum integrifolium
80792151,2021-05-29,44.5218370745,-123.2916113735,Bellardia viscosa
80799704,2021-05-29,45.4388661822,-122.7739474922,Geranium lucidum
80800376,2021-05-29,45.3557001008,-122.6522101556,Geranium lucidum
80815270,2021-05-27,44.918174,-123.059447,Lysimachia arvensis
80819768,2021-05-22,44.6392067363,-123.3386396617,Iris tenax
80824634,2021-05-29,44.0484133078,-123.0706789498,Ranunculus occidentalis
80824857,2021-05-29,44.5672876011,-123.3320903778,Bellardia viscosa
80835483,2021-05-29,44.2971161944,-122.8733870278,Ranunculus occidentalis
80837388,2021-05-29,44.2980151944,-122.8761656111,Eriophyllum lanatum
80873263,2021-05-29,44.0153583333,-123.1525194444,Wyethia angustifolia
80892877,2021-05-30,44.8887327989,-123.0908361097,Bellardia viscosa
80895671,2021-05-29,48.19875404,-122.36250176,Bellardia viscosa
80896131,2021-05-30,44.0264861667,-123.0449221667,Wyethia angustifolia
80899112,2021-05-28,44.0463291928,-123.0530545414,Camassia leichtlinii
80926835,2021-05-30,45.540273484,-122.8802298749,Geranium lucidum
80950902,2021-05-30,46.9171466667,-122.8632966667,Bellardia viscosa
80952228,2021-05-30,45.3593222222,-122.6166527778,Camassia leichtlinii suksdorfii
80952846,2021-05-30,45.3599944444,-122.6169138889,Bellardia viscosa
80971030,2021-05-29,44.991325,-122.7909866667,Geranium lucidum
80984688,2021-05-30,44.6020716629,-123.2609868521,Bellardia viscosa
80990739,2021-05-30,45.4705416667,-122.6604383333,Bellardia viscosa
80993840,2021-05-30,46.8707905805,-122.7476191076,Iris tenax tenax
81008787,2021-05-29,45.44636578,-122.87659642,Eriophyllum lanatum integrifolium
81059079,2021-05-31,45.4367294312,-122.6491699219,Eriophyllum lanatum
81063524,2021-05-30,44.379854958,-123.1102008997,Lysimachia arvensis
81064209,2021-05-23,47.37441111,-122.96173432,Lupinus bicolor
81071080,2021-05-31,44.9623388082,-123.2576498885,Bellardia viscosa
81075738,2021-05-31,45.3861366667,-122.8378966667,Bellardia viscosa
81118938,2021-05-27,44.2961888889,-123.0052694444,Wyethia angustifolia
81120342,2021-05-27,44.2961888889,-123.0052694444,Eriophyllum lanatum
81131254,2021-05-31,48.90778792,-122.25528899,Eriophyllum lanatum
81137711,2021-05-23,44.0782861667,-123.1065528333,Camassia leichtlinii
81142083,2021-05-28,44.9294170019,-123.0572960554,Geranium lucidum
81143353,2021-05-31,47.212855,-122.3964916667,Geranium lucidum
81195683,2021-06-01,44.6415385232,-123.281970285,Iris tenax
81196640,2021-06-01,44.7993366667,-123.0629111667,Bellardia viscosa
81199471,2021-06-01,44.0042263006,-122.9772103314,Delphinium menziesii
81203041,2021-06-01,45.40306844,-122.6860214,Geranium lucidum
81224550,2021-06-01,45.5387249226,-122.6026285919,Lysimachia arvensis
81242645,2021-06-01,46.8271422559,-122.4684539999,Geranium lucidum
81255056,2021-06-01,44.5639253302,-123.2846116554,Eriophyllum lanatum
81261060,2021-06-01,44.5769981094,-123.2981805503,Bellardia viscosa
81367734,2021-06-02,44.031684,-123.017503,Bellardia viscosa
81371409,2021-05-30,46.61170875,-123.1623148056,Iris tenax
81398872,2021-06-02,47.5170560196,-122.3898493006,Geranium lucidum
81434290,2021-05-29,45.446345,-122.876665,Eriophyllum lanatum
81449859,2021-06-03,44.7974052094,-123.0816422125,Bellardia viscosa
81452007,2021-06-02,45.4263388889,-122.6877916667,Bellardia viscosa
81465591,2021-04-20,43.9642583997,-123.0674985997,Ranunculus occidentalis
81467267,2021-06-01,43.9929679722,-122.9584303889,Delphinium menziesii
81471418,2021-06-02,45.6971933333,-122.3462933333,Iris tenax
81481659,2021-05-15,44.2754066767,-123.1605500355,Camassia leichtlinii
81494154,2021-04-21,44.0300674749,-123.015623663,Camassia leichtlinii
81518173,2021-06-03,45.01179029,-122.71766754,Bellardia viscosa
81521681,2021-06-03,44.4230685007,-123.3115684614,Geranium lucidum
81531363,2021-06-03,45.5217133333,-122.6292716667,Geranium lucidum
81614509,2021-06-04,44.8785396172,-122.6567407089,Iris tenax
81618592,2021-06-04,45.0236978615,-123.1626254787,Bellardia viscosa
81618680,2021-06-04,45.0233776784,-123.1627482765,Geranium lucidum
81620774,2021-06-04,45.0227537658,-123.1653582306,Myosotis discolor
81650494,2021-06-04,47.5414182667,-122.0003449745,Bellardia viscosa
81658011,2021-06-03,44.9714158,-123.2519704,Lysimachia arvensis
81661380,2021-06-03,45.6429052222,-122.4579734722,Bellardia viscosa
81668730,2021-06-04,45.8036893549,-122.7572732858,Myosotis discolor
81729306,2021-06-04,44.025867971,-123.0585359037,Geranium lucidum
81769504,2021-06-05,45.6604883333,-122.7156216667,Centaurium erythraea
81772684,2021-06-05,43.9955025412,-122.9611419857,Dianthus armeria
81775753,2021-06-05,46.7988544,-123.0188687,Camassia leichtlinii
81776354,2021-06-05,45.3395690918,-122.8670349121,Bellardia viscosa
81784600,2021-06-05,45.4158033333,-122.7005383333,Eriophyllum lanatum
81786527,2021-05-28,44.033875,-123.0581583333,Camassia leichtlinii
81812334,2021-05-28,47.0398321043,-122.8459368775,Lupinus bicolor
81817853,2021-06-05,44.0581222222,-123.0901972222,Bellardia viscosa
81896469,2021-06-05,44.7962883333,-123.0734028333,Eriophyllum lanatum
81900701,2021-06-06,45.7020033333,-122.50705,Iris tenax
81901142,2021-06-06,47.6147922596,-122.2109424668,Bellardia viscosa
81902113,2021-06-06,45.4353256226,-122.6484832764,Eriophyllum lanatum
81922699,2021-06-06,43.9934508003,-122.9438543692,Wyethia angustifolia
81926019,2021-06-06,44.859616669,-122.6358600692,Iris tenax
81932250,2021-06-06,44.0331060171,-122.9255679861,Lysimachia arvensis
81937955,2021-06-06,45.2561512862,-122.8937503315,Bellardia viscosa
81941099,2021-06-06,45.388305,-122.84155,Bellardia viscosa
81956184,2021-06-06,44.1626028333,-122.8968366667,Iris tenax
81960630,2021-06-06,44.6429782058,-123.2883050889,Iris tenax
81978501,2021-05-26,44.0536416667,-123.0728611667,Dianthus armeria
82100799,2021-06-07,44.00860438,-122.96452319,Eriophyllum lanatum
82115703,2021-06-07,45.6428,-122.8148633333,Camassia leichtlinii
82116078,2021-06-07,45.6427633333,-122.8159633333,Bellardia viscosa
82119137,2021-05-15,44.0071385179,-122.9802703857,Camassia leichtlinii
82126203,2021-05-29,44.4286219459,-123.3021608167,Wyethia angustifolia
82156686,2021-06-07,45.5006568078,-122.9903368616,Epilobium densiflorum
82176031,2021-06-08,44.0725596246,-123.2520429994,Bellardia viscosa
82199680,2021-05-29,44.4256147184,-123.3111798288,Eriophyllum lanatum
82199765,2021-05-29,44.4286338073,-123.3034537275,Bellardia viscosa
82205839,2021-06-08,46.9053296792,-122.7353430447,Bellardia viscosa
82254123,2021-06-08,47.609065,-122.282592,Eriophyllum lanatum
82257547,2021-04-27,45.3940200806,-122.6514282227,Camassia leichtlinii
82312243,2021-06-05,46.896955895,-122.873692023,Eriophyllum lanatum leucophyllum
82312293,2021-06-07,47.0445883076,-122.9043519933,Lupinus bicolor
82320831,2021-06-09,45.5591765,-122.6489866433,Lysimachia arvensis
82322351,2021-06-09,45.6142331408,-122.4890861879,Lysimachia arvensis
82345561,2021-06-09,44.08266275,-123.10865704,Lysimachia arvensis
82365376,2021-06-09,48.93355098,-122.1272765,Delphinium menziesii
82380078,2021-06-09,45.44718,-122.8771216667,Eriophyllum lanatum integrifolium
82380572,2021-06-09,44.77832,-122.7426083333,Eriophyllum lanatum
82385043,2021-06-09,45.4458250826,-122.8764250715,Eriophyllum lanatum
82390211,2021-06-09,46.8980720525,-123.0497573175,Bellardia viscosa
82395200,2021-06-05,45.50100523,-122.83810166,Bellardia viscosa
82445625,2021-06-10,45.3797181285,-122.9993188812,Geranium lucidum
82454381,2021-06-08,45.5711872366,-122.729726809,Lysimachia arvensis
82481259,2021-06-10,44.5817598911,-123.2941607629,Lysimachia arvensis
82485230,2021-06-10,44.5455927853,-123.2240404491,Epilobium densiflorum
82578142,2021-06-10,45.4818904406,-122.4530050904,Lysimachia arvensis
82585055,2021-06-11,47.0741672954,-122.7679897278,Eriophyllum lanatum
82609351,2021-06-11,45.51783604,-122.90272475,Bellardia viscosa
82617655,2021-06-09,45.3882631241,-122.841173038,Lysimachia arvensis
82627507,2021-06-11,45.016175,-123.1510695,Bellardia viscosa
82631093,2021-06-11,44.80050345,-122.792584,Bellardia viscosa
82631487,2021-06-11,44.80050345,-122.792584,Eriophyllum lanatum
82631959,2021-06-11,44.80050345,-122.792584,Bellardia viscosa
82679879,2021-06-10,47.7965072987,-122.3754143845,Bellardia viscosa
82679881,2021-06-10,47.7581126181,-122.3083211859,Bellardia viscosa
82694065,2021-06-12,46.9845668933,-122.8307543297,Bellardia viscosa
82737537,2021-06-12,44.1764519722,-122.996925,Eriophyllum lanatum
82738386,2021-06-10,45.3847966667,-122.83267,Bellardia viscosa
82739907,2021-06-12,45.3604391489,-122.6172614274,Bellardia viscosa
82742260,2021-06-12,45.359833343,-122.6152666667,Eriophyllum lanatum
82762204,2021-06-12,44.5763038329,-123.2983704537,Centaurium erythraea
82792871,2021-06-12,44.7313583333,-123.1499945,Eriophyllum lanatum
82797357,2021-06-12,44.1524583333,-123.12345,Centaurium erythraea
82868104,2021-06-12,44.2528359672,-123.1953359059,Geranium dissectum
82868336,2021-06-12,45.4507944444,-122.8715916667,Bellardia viscosa
82884472,2021-06-13,44.9205631654,-123.0854064617,Centaurium erythraea
82886607,2021-06-13,43.9825286865,-123.0948638916,Eriophyllum lanatum
82902560,2021-06-12,45.7932893074,-122.3016064614,Iris tenax
82905863,2021-06-13,45.7084274292,-122.4352264404,Geranium lucidum
82922013,2021-06-13,45.4816138889,-122.6537166667,Bellardia viscosa
82956747,2021-06-09,45.4454183333,-122.8748,Eriophyllum lanatum
82959971,2021-05-26,44.05055,-123.1576416667,Wyethia angustifolia
83005691,2021-06-04,44.0289805,-123.0838916667,Eriophyllum lanatum
83008966,2021-06-14,48.8159666667,-122.3026716667,Bellardia viscosa
83047469,2021-06-14,45.5378331192,-122.9363866585,Bellardia viscosa
83069573,2021-06-14,48.5252090801,-122.1943449229,Bellardia viscosa
83076861,2019-04-17,44.00204445,-122.9767616667,Camassia leichtlinii
83097549,2021-06-14,46.9526973264,-122.9008225272,Bellardia viscosa
83097557,2021-06-14,46.8887553622,-122.8747422516,Wyethia angustifolia
83131904,2021-06-14,45.6435383333,-122.92463,Bellardia viscosa
83151284,2021-06-15,44.0560528333,-123.1903833333,Centaurium erythraea
83154569,2021-06-15,45.4953921447,-123.1401364972,Centaurium erythraea
